2.741308583232982E-4,0.22137451171875,0.3303130516815137,1.4842586560634747,0.0477752685546875,2470.57781705737,2.328763409916531,5.4231390193660065
4.307770630794686E-4,0.255157470703125,0.38772597634383327,1.4879035432150476,0.062652587890625,1538.7217252204541,2.4283703393709346,5.8969825051364735
6.461655946192029E-4,0.4721527099609375,0.7292482821965505,1.3705666852342622,0.130462646484375,1031.5902812378927,4.132874573141173,17.08065223731675
1.370654291616491E-4,0.1126708984375,0.16813114358190012,2.1781152509708086,0.0204315185546875,4889.66967789822,1.4059440795468274,1.9766787548127551
5.678424922411177E-4,0.4003448486328125,0.6143308091077895,0.850852387230364,0.10626220703125,1155.251920325397,3.581553730263223,12.827527122762396
0.0015762524353589646,0.7162017822265625,1.1973641291910013,0.5834903949449479,0.269073486328125,440.95055363698475,5.486857944547193,30.105610103640515
2.937116339178195E-4,0.2340545654296875,0.34308448757483295,1.6204644606972856,0.050689697265625,2424.627300347308,2.4074780144914962,5.795950390259921
1.8601736814795233E-4,0.1595001220703125,0.23690193955476122,2.6558397170984063,0.0310516357421875,3581.50545324565,1.8326731643449297,3.3586909273100596
5.384713288493357E-4,0.3610687255859375,0.5558147206735524,1.1992374920949977,0.0955047607421875,1328.0784885656587,3.355335721088624,11.258277801213504
1.0769426576986715E-4,0.116363525390625,0.17500538548386035,2.068635469103115,0.02001953125,6228.429744721054,1.554698057934919,2.4170860513465886
2.153885315397343E-4,0.2339324951171875,0.3398629188631685,1.8081014266989475,0.046417236328125,3244.3889411740115,2.564997883344023,6.579214141559312
2.0559814374247363E-4,0.201446533203125,0.29857459906318745,1.9845557534273355,0.040252685546875,3361.6214567190614,2.2734743543685347,5.16868563997142
3.0350202171508013E-4,0.2238616943359375,0.3384016150699037,1.8848482859966447,0.0501556396484375,2201.3076562925803,2.317942258142936,5.372856312084827
2.937116339178195E-4,0.204254150390625,0.29995613084486705,1.5149375762503587,0.04425048828125,2359.379410986851,2.090533778881291,4.370331480643645
2.741308583232982E-4,0.16522216796875,0.2425758842593376,1.8039504672067892,0.0352783203125,2596.8267762604414,1.731643026690056,2.9985875718842965
2.4475969493151624E-4,0.1480712890625,0.22116073554302002,1.9133843738809717,0.0310821533203125,2760.5567532082437,1.6030873816422289,2.569889153180552
1.4685581695890974E-4,0.107330322265625,0.160212674672236,1.4715995024263229,0.0198822021484375,4703.919999745176,1.3268195211930236,1.7604500418188656
2.3496930713425558E-4,0.1822052001953125,0.2697329864816589,2.241655040295642,0.0375518798828125,2883.9137118434082,1.9766493155268974,3.90714251657293
1.8601736814795233E-4,0.1228790283203125,0.18032146929929432,2.154446152786366,0.0236968994140625,3657.1407792252703,1.4022739204375945,1.966372147939423
3.1329240951234077E-4,0.1843719482421875,0.2720700747694924,1.4473163725757268,0.040740966796875,2192.0260930933664,1.8616250143042923,3.4656476938834313
6.070040434301603E-4,0.3498687744140625,0.5359370942297286,1.1577787981215915,0.0948486328125,1161.0941535047361,3.1284605062577873,9.787265139214828
5.87423267835639E-4,0.3511199951171875,0.5374265963614236,1.0588612464926601,0.094207763671875,1190.9208582287708,3.157111212124702,9.967351205723528
7.832310237808519E-5,0.046295166015625,0.07083704262631434,2.769978079580057,0.007476806640625,8489.978795600375,0.6799658050717899,0.4623534960669281
3.7203473629590465E-4,0.273834228515625,0.407167581023793,1.4326800073713493,0.0638580322265625,1911.4942450302349,2.692256539704184,7.248245275579879
2.4475969493151624E-4,0.2048187255859375,0.2978791748905562,1.6865113426568727,0.0420379638671875,2894.465873108862,2.1849034506292706,4.773803088571615
6.755367580109848E-4,0.3956451416015625,0.6148135130546549,1.193193643295345,0.1116790771484375,1023.8433670407175,3.4777774294144095,12.094935848544434
3.2308279730960146E-4,0.24591064453125,0.3662534240335409,1.8030518616879145,0.055206298828125,2095.3267890417646,2.477961958901267,6.140295469761804
2.2517891933699494E-4,0.166900634765625,0.2523822331747475,1.7145301500236758,0.0345916748046875,2879.599408994723,1.8488079406614766,3.4180908014529527
4.209866752822079E-4,0.2928924560546875,0.4392128324595767,1.6443507308657306,0.0708465576171875,1643.6356461469873,2.7965745961404616,7.820829471778293
4.1119628748494726E-4,0.31280517578125,0.46907263950393535,1.4338752512949036,0.0751190185546875,1661.4222344973882,2.994746777918585,8.968508263853726
2.8392124612055885E-4,0.2117767333984375,0.31124540738130874,2.192260821477849,0.0455169677734375,2426.8314698063937,2.1845543614711924,4.772277758222713
4.014058996876866E-4,0.3031005859375,0.45472849616288896,1.5282394197067017,0.072265625,1666.7056297044317,2.90547334993761,8.441775387197778
2.8392124612055885E-4,0.1910247802734375,0.2846136752787235,1.758806141332843,0.0414581298828125,2340.2131316471136,1.9795643157030047,3.9186748800046614
3.0350202171508013E-4,0.2299957275390625,0.3375648250166965,1.7311361564684837,0.05029296875,2332.2387246490853,2.345851067983186,5.503017233157849
4.503578386739899E-4,0.322601318359375,0.485687840375216,1.5830800694034732,0.07958984375,1520.7226052512121,3.032981289050918,9.198975499732784
